,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
1149,H8SC04235,"MORIN, WILLIAM C III",Morin,DEM,SC,4,O,C00661389,COMMITTEE TO ELECT WILL MORIN,43441.62,1194.95,NA,NA,1748.25,7000,138.17,10200,603.56,NA,5254.4,293.11,NA,NA,90.43,NA
1150,H8SC04250,"TIMMONS, WILLIAM R IV",Timmons,REP,SC,4,I,C00668491,WILLIAM TIMMONS FOR CONGRESS,1818777.75,7660,42394,20500,53543.4,NA,NA,331000.28,5206.7,66909.36,20584.02,NA,NA,NA,NA,NA
1151,H8SC04276,"HAMILTON, DANIEL KELLER WIL",Hamilton,REP,SC,4,O,C00668269,DAN HAMILTON FOR CONGRESS,256501.43,78520.39,NA,NA,5002.73,17405.84,NA,22786.33,1891.94,NA,NA,NA,NA,NA,NA,NA
1152,H8SC04284,"BURNS, MARK",Burns,REP,SC,4,O,C00670786,MARK BURNS FOR CONGRESS,136329.05,5952.8,NA,NA,18775.14,NA,NA,39578.92,32735.84,NA,39536.69,NA,NA,NA,NA,NA
1153,H8SC04292,"BELL, BARRY",Bell,REP,SC,4,O,C00672030,BARRY FOR CONGRESS CAMPAIGN COMMITTEE,3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,H8SC04300,"BROWN, BRANDON PENDARVIS",Brown,DEM,SC,4,O,C00672162,BRANDON BROWN FOR CONGRESS,69059.99,17405.34,NA,NA,3416.75,NA,1742.66,1000,3684.41,3000,2500,NA,800,NA,NA,NA
1155,H8SC04318,"KIMBRELL, JOSHUA BRETT",Kimbrell,REP,SC,4,O,C00672899,JOSH KIMBRELL FOR CONGRESS,398944.53,2152,NA,NA,NA,NA,NA,29257.41,1442.34,102823.12,NA,NA,2152,NA,NA,NA
1156,H8SC04326,"PIERCE, DONNA SHANNON",Pierce,REP,SC,4,O,C00673020,SHANNON PIERCE FOR CONGRESS,88230.37,33543.98,NA,NA,3591.52,22450,NA,9537.15,1816.83,912,NA,1000,4736.5,12463.75,NA,NA
1157,H8SC04342,"BRIGHT, LEE",Bright,REP,SC,4,O,C00673525,BRIGHT FOR CONGRESS,339957.07,1059.5,8200,NA,1283,NA,NA,18812.41,1059.5,469.77,9862.4,NA,NA,NA,NA,NA
1158,H8SC04359,"GRABEN, ERIC KNOX",Graben,DEM,SC,4,O,C00673756,ERIC GRABEN FOR CONGRESS,43135.16,3009.6,NA,NA,NA,NA,NA,500,2503,NA,NA,NA,3009.6,NA,NA,NA
1159,H8SC04375,"BROWN, STEPHEN H MR",Brown,REP,SC,4,O,C00674879,STEPHEN H BROWN FOR CONGRESS COMMITTEE,203938.06,5472.5,NA,NA,NA,NA,NA,68208.87,1000,NA,NA,NA,5472.5,NA,NA,NA
1160,H8SC04383,"MOSSER, JOHN MARSHALL",Mosser,REP,SC,4,O,C00674671,MOSSER FOR CONGRESS,25401.95,NA,NA,NA,NA,NA,669.46,NA,NA,9200,NA,NA,NA,NA,786.94,NA
1161,H8SC04391,"FURAY, GUY V MR.",Furay,AMP,SC,4,O,C00674507,VOTE FOR GUY,68921.94,23983.04,NA,2050,NA,NA,NA,4000,NA,1881,2939.31,2401.13,NA,NA,NA,NA
1162,H8SC04417,"SCHMID, CLAUDE MR.",Schmid,REP,SC,4,O,C00675330,CLAUDE SCHMID FOR CONGRESS CAMPAIGN COMMITTEE,42948.61,1289.88,NA,NA,498.94,5638.84,NA,NA,NA,250,NA,NA,1095,NA,1228.57,NA
1163,H8SC05091,"FEW, SHERI LOU MRS.",Few,REP,SC,5,O,C00631200,SHERI FEW FOR CONGRESS,93814.1,36604.52,NA,NA,2849.03,NA,NA,28593.32,37.92,108.4,50,NA,65,NA,NA,NA
1164,H8SC05109,"MULLIKIN, TOM",Mullikin,REP,SC,5,O,C00632174,TOM MULLIKIN FOR U.S. CONGRESS,566555.73,71268.06,NA,NA,NA,NA,25000,51200,16557.86,47416.82,1204.4,NA,NA,NA,17615.36,NA
1165,H8SC05125,"POPE, TOMMY",Pope,REP,SC,5,O,C00632505,POPE FOR CONGRESS,462937.05,249128.07,NA,26400,35455.33,NA,NA,73977.35,4123.21,22670.02,NA,NA,360,NA,7687.2,NA
1166,H8SC05141,"CONNELLY, CHAD",Connelly,REP,SC,5,O,C00632851,CONNELLY FOR CONGRESS,258458.7,NA,30000,NA,500,NA,NA,10750,NA,735,NA,NA,NA,NA,NA,NA
1167,H8SC05158,"NORMAN, RALPH W. JR.",Norman,REP,SC,5,I,C00633610,RALPH NORMAN FOR CONGRESS,2075820.21,20131.72,NA,17685,67600.8,NA,NA,588928.52,85250.99,241432,2188.06,NA,407.57,NA,8000,NA
1168,H8SC05166,"THORNTON, JOSH",Thornton,OTH,SC,5,O,C00634550,THORNTON FOR CONGRESS,3995.43,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA,NA,NA
1169,H8SC05174,"PARNELL, ARCHIE",Parnell,DEM,SC,5,C,C00634709,ARCHIE PARNELL FOR CONGRESS,2268805.34,56579.22,NA,64300,17250,610992.99,27998.45,1141762.71,23131.38,5439.92,1903.99,NA,NA,24019,13250,NA
1170,H8SC05182,"FRANK, ALEXIS",Frank,DEM,SC,5,O,C00635227,ALEXIS FRANK FOR CONGRESS,53694.07,2396,NA,NA,532.3,NA,NA,26052.4,4142.3,25.55,NA,1240,1802,NA,350,NA
1171,H8SC05216,"MURPHY, LES",Murphy,DEM,SC,5,O,C00635714,LES MURPHY FOR CONGRESS - AB INITIO,3675.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,NA
1172,H8SC05224,"WAMPLER, KRIS ANDREW",Wampler,REP,SC,5,O,C00637199,KRIS WAMPLER FOR CONGRESS,4794.05,NA,NA,NA,NA,NA,431.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,H8SC05257,"LOUGH, STEPHEN HARRISON",Lough,DEM,SC,5,C,C00672766,STEVE LOUGH FOR CONGRESS,9582.72,NA,NA,NA,NA,NA,NA,NA,NA,279.45,NA,NA,NA,NA,1060,NA
1174,H8SC06107,"GRESSMANN, GERHARD RALF REV",Gressmann,REP,SC,6,C,C00671990,GRESSMANN FOR CONGRESS COMMITTEE,2127.14,NA,NA,NA,NA,NA,1681.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,H8SC07048,"FISCHER, BRUCE DR.",Fischer,DEM,SC,7,C,C00654160,DR. BRUCE FISCHER FOR CONGRESS 2018,24085.73,NA,NA,NA,NA,NA,NA,17740.73,NA,NA,422.23,NA,NA,NA,700,NA
1176,H8SC07055,"HOPKINS, WILLIAM E. JR.",Hopkins,DEM,SC,7,C,C00670414,BILL HOPKINS FOR CONGRESS,140929.54,NA,NA,NA,8750,57325.89,NA,8750,NA,176.88,NA,1100,NA,NA,5000,NA
1177,H8SC07063,"WILLIAMS, ROBERT",Williams,DEM,SC,7,C,C00677062,WILLIAMS FOR CONGRESS,25384.87,904,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,604,NA,NA,NA
1178,H8SC07071,"HAMMOND, LARRY GUY",Hammond,REP,SC,7,C,C00676551,ELECT LARRY GUY HAMMOND TO CONGRESS,6506.91,971.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,H8SD00024,"TAPIO, NEAL",Tapio,REP,SD,1,O,C00670976,FRIENDS OF NEAL TAPIO,179701.01,188668.46,NA,NA,NA,NA,NA,24000,2725.85,NA,2225.85,NA,5813.4,73753.8,1500,NA
1180,H8SD01063,"KREBS, SHANTEL",Krebs,REP,SD,1,O,C00634923,SHANTEL KREBS FOR CONGRESS,642279.74,54766.46,12500.58,2500,2529.27,15500,1262.79,57354.92,3318.03,26002.57,22615.14,NA,NA,NA,6738.95,NA
1181,H8SD01097,"BJORKMAN, TIMOTHY W MR.",Bjorkman,DEM,SD,1,O,C00650226,TIM BJORKMAN FOR SOUTH DAKOTA,1030428.2,422338.9,10500,NA,34869.93,210626.02,NA,15450,NA,9434.36,33257.72,NA,NA,NA,8792.25,NA
1182,H8SD01105,"HENDRICKSON, GEORGE",Hendrickson,LIB,SD,1,O,C00666057,HENDRICKSON FOR HOUSE,3997.8,NA,NA,NA,NA,NA,NA,NA,NA,4.45,169.26,NA,NA,NA,127.67,NA
1183,H8TN01079,"OLSEN, MARTIN",Olsen,DEM,TN,1,C,C00653253,OLSEN FOR CONGRESS,189264.33,938.98,NA,NA,11107.96,46805.99,NA,NA,3878.39,338.15,2842.09,600,NA,NA,135,270.91
1184,H8TN01087,"MCKINLEY, TODD ALLEN",Mckinley,REP,TN,1,C,C00654624,TODD MCKINLEY FOR CONGRESS,46385.94,9730.09,NA,NA,56.24,3000,NA,10000,NA,NA,NA,NA,399.09,1300,168,NA
1185,H8TN01095,"BANYAS, MICKIE LOU",Banyas,REP,TN,1,C,C00675801,MICKIE LOU BANYAS FOR CONGRESS,7351.38,2611.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679.7,686.7,NA,245
1186,H8TN02101,"WILLIAMS, JOSHUA DR",Williams,DEM,TN,2,O,C00640110,WILLIAMS FOR CONGRESS,154131.9,26922.72,NA,NA,1990.91,3128.42,13409.35,28864.02,2660.27,14017.55,27127.32,15359.38,NA,NA,NA,NA
1187,H8TN02119,"BURCHETT, TIM",Burchett,REP,TN,2,I,C00652149,BURCHETT FOR CONGRESS,946616.92,262812.51,NA,5025,131959.35,NA,NA,202877.59,3789.99,172654.5,5159.68,NA,1500,255263,17797.49,2693.51
1188,H8TN02127,"MATLOCK, JAMES LLOYD",Matlock,REP,TN,2,O,C00652396,MATLOCK FOR CONGRESS,788427.08,126497.27,8000,NA,10451.64,NA,NA,136539.34,19757.05,233110.94,NA,NA,23423,83516.5,675,NA
1189,H8TN02143,"GROSS, KENNETH WAYNE MR.",Gross,REP,TN,2,O,C00653766,COMMITTEE TO ELECT KEN GROSS,27.66,6,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,3,NA
1190,H8TN02168,"SAGLIANO, VITO ANTHONY MR.",Sagliano,REP,TN,2,O,C00653824,VITO FOR CONGRESS,9254.65,50,NA,NA,24.48,NA,NA,NA,298.11,41.01,NA,NA,NA,NA,392,NA
1191,H8TN02176,"HOYOS, RENEE",Hoyos,DEM,TN,2,O,C00654988,HOYOS FOR CONGRESS,347366.36,100347.97,NA,NA,3132,NA,3823.94,14350,4277.27,2757.73,2021.96,NA,1460,92121.3,3460.77,1730.7
1192,H8TN02184,"WHITMIRE, MARC",Whitmire,IND,TN,2,O,C00657494,MARC WHITMIRE 2018,2904.52,NA,NA,NA,NA,NA,348.2,NA,NA,NA,187.72,NA,NA,NA,NA,NA
1193,H8TN02200,"EMERT, JASON",Emert,REP,TN,2,O,C00659623,JASON EMERT FOR CONGRESS,516465.71,NA,NA,38600,1793.89,NA,NA,174306.42,NA,NA,3791.86,NA,NA,NA,NA,NA
1194,H8TN02218,"NICKLOES, SARAH ASHLEY",Nickloes,REP,TN,2,O,C00671206,FRIENDS OF S. ASHLEY NICKLOES,248070.56,7132.54,NA,NA,NA,NA,NA,73928.51,NA,52.7,6002.99,NA,NA,NA,NA,NA
1195,H8TN02242,"HAMBLIN, HANK",Hamblin,REP,TN,2,O,C00671339,COMMITTEE TO ELECT HANK HAMBLIN FOR CONGRESS,12391.88,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,NA,500,NA
1196,H8TN03208,"MITCHELL, DANIELLE DR.",Mitchell,DEM,TN,3,C,C00641001,FRIENDS OF DR. DANIELLE MITCHELL,278916.02,24046.61,NA,NA,5127.6,940.06,NA,128939.14,2557.98,3205,1820.54,3862.2,3062.5,19599.5,1971.59,NA
1197,H8TN03216,"MASSENGALE, JEREMY MR.",Massengale,REP,TN,3,C,C00673897,COMMITTEE TO ELECT JEREMY MASSENGALE,1335.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.72,NA
1198,H8TN04081,"MADDUX, DAVID JACKSON",Maddux,REP,TN,4,C,C00637413,COMMITTEE TO ELECT JACK MADDUX FOR US CONGRESS,22987.45,1511.45,NA,NA,832.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,H8TN04099,"PHILLIPS, MARIAH NICOLE",Phillips,DEM,TN,4,C,C00639641,MARIAH PHILLIPS FOR CONGRESS,607677.55,134966.29,NA,176.92,71331.32,46679.47,NA,177430.94,14547.43,2844.94,1254.98,1628.95,NA,NA,5609,NA
1200,H8TN04107,"HALE, CHRISTOPHER JOLLY",Hale,DEM,TN,4,C,C00678045,CHRISTOPHER HALE FOR TENNESSEE,43121.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,H8TN06086,"MATHENY, JUDD",Matheny,REP,TN,6,O,C00650671,JUDD MATHENY FOR CONGRESS,258604.91,6305.55,NA,3500,5400.2,18185,8022,17180,9794.32,374.74,12205.75,NA,5386.5,NA,4105.43,130
1202,H8TN06094,"ROSE, JOHN W.",Rose,REP,TN,6,I,C00652743,JOHN ROSE FOR TENNESSEE,5230929.77,296570,90846,NA,53369.45,214492.22,NA,506131.13,23527,482635.7,3305.86,NA,NA,NA,NA,NA
1203,H8TN06102,"CORLEW, BOB",Corlew,REP,TN,6,O,C00666966,BOB CORLEW FOR CONGRESS,1519722.75,49019.34,NA,170288.05,NA,NA,NA,406770.68,12953.8,22.35,7599.64,NA,NA,NA,NA,NA
1204,H8TN06128,"BARLOW, DAWN",Barlow,DEM,TN,6,O,C00671263,COMMITTEE TO ELECT DAWN BARLOW FOR CONGRESS,41836.64,13396.05,NA,NA,500,NA,NA,1029,NA,NA,NA,6488.98,8507.92,NA,NA,NA
1205,H8TN06144,"WINEINGER, MERRILEE",Wineinger,DEM,TN,6,O,C00673632,MERRILEE FOR TENNESSEE,45161.02,1774.69,NA,NA,4500,NA,NA,6000,NA,584.82,NA,NA,NA,NA,NA,NA
1206,H8TN06151,"VIVIO, LAVERN",Vivio,REP,TN,6,O,C00674457,LAVERN VIVIO FOR CONGRESS,26363.7,7921.93,NA,NA,NA,NA,NA,NA,NA,NA,900.72,NA,140,NA,NA,NA
1207,H8TN06177,"HEFFERNAN, PETER",Heffernan,DEM,TN,6,O,C00681098,HEFFERNAN FOR CONGRESS COMMITTEE,28340.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,NA
1208,H8TN07068,"KANEW, JUSTIN",Kanew,DEM,TN,7,O,C00638403,KANEW FOR CONGRESS,420215.52,63251.6,NA,5689.5,NA,NA,NA,23301,70,300,13070.71,NA,NA,NA,NA,NA
1209,H8TN07076,"GREEN, MARK DR.",Green,REP,TN,7,I,C00658385,MARK GREEN FOR CONGRESS,2480168.75,144074.02,72000,69567.14,166744,NA,NA,746193.38,71660.8,41951.96,17592.2,NA,13257.25,52046.48,8239.18,NA
1210,H8TN07084,"MILLER, LEE THOMAS",Miller,REP,TN,7,O,C00659748,LEE THOMAS MILLER FOR CONGRESS,183339,NA,NA,4000,NA,NA,NA,550,5155,NA,6134.89,599.85,NA,NA,1788.4,NA
1211,H8TN07100,"REEL, MATT",Reel,DEM,TN,7,O,C00662866,MATT REEL FOR CONGRESS,191552.32,10930.05,3500,NA,2166.44,NA,NA,51721.34,2166.44,45469.08,NA,NA,NA,NA,3000,NA
1212,H8TN08108,"BOATNER, JOHN BURKE JR",Boatner,DEM,TN,8,C,C00658591,BOATNER FOR CONGRESS,33246.58,2691.24,NA,NA,912.6,NA,NA,NA,1227.26,671.21,NA,NA,NA,NA,26,NA
1213,H8TN08116,"OWENS, COLLEEN",Owens,REP,TN,8,C,C00681957,COLLEEN OWENS FOR CONGRESS COMMITTEE,15864.36,10034.94,NA,NA,NA,NA,NA,NA,NA,4145.51,NA,NA,6001.94,NA,147,NA
1214,H8TN09106,"SMITH, KASANDRA LEE",Smith,DEM,TN,9,C,C00663971,KASANDRA SMITH FOR CONGRESS,5924.61,742.75,NA,NA,649.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,H8TN09114,"BERGMANN, CHARLOTTE",Bergmann,REP,TN,9,C,C00666685,BERGMANN FOR CONGRESS 2018,69099.64,2103.81,8000,500,NA,NA,NA,NA,NA,NA,NA,120.62,NA,NA,NA,NA
1216,H8TX01044,"BEAL, BRENT",Beal,DEM,TX,1,C,C00640722,BRENT BEAL FOR CONGRESS,72106.24,4357.92,NA,NA,NA,7538.89,1075.91,NA,NA,644.9,NA,NA,NA,NA,932.46,NA
1217,H8TX02067,"LITTON, TODD CATLETT",Litton,DEM,TX,2,O,C00639526,TODD LITTON FOR CONGRESS,1720829.1,5208.31,33200,3000,37000,307285.85,NA,20500,12048.09,129999.33,5659.5,NA,NA,NA,7600.75,NA
1218,H8TX02083,"KHORASANI, ALI",Khorasani,DEM,TX,2,O,C00640342,ALI A. KHORASANI FOR CONGRESS,11097.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,H8TX02091,"JONES, JIMMY DARNELL",Jones,DEM,TX,2,O,C00649905,J DARNELL JONES FOR US CONGRESS,9346.41,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA
1220,H8TX02109,"WHITTAKER, MALCOLM EDWIN MR.",Whittaker,REP,TX,2,O,C00657049,MALCOLM E. WHITTAKER ELECTION COMMITTEE,9367.99,NA,13.44,NA,NA,NA,NA,NA,NA,NA,517.44,NA,NA,NA,NA,NA
1221,H8TX02117,"ROBERTS, KEVIN",Roberts,REP,TX,2,O,C00660118,KEVIN ROBERTS FOR CONGRESS,1403182.71,48038.55,870.58,5000,52013.93,NA,NA,369896.52,2334.74,140238.5,NA,4652.5,NA,NA,NA,NA
1222,H8TX02125,"WALKER, RICK",Walker,REP,TX,2,O,C00660522,RICK WALKER FOR CONGRESS,649366.93,837,NA,41961.4,NA,NA,5800,89228.37,162.38,NA,3784.82,NA,NA,NA,NA,NA
1223,H8TX02141,"WALL, KATHALEEN MRS.",Wall,REP,TX,2,O,C00661165,KATHALEEN WALL FOR CONGRESS,6272279.72,3970972.39,21770,98659.82,7162.59,NA,72194,451831.9,112615.35,NA,40070.36,3885,171443,1667629.25,11873.67,NA
1224,H8TX02158,"MALIK, SILKY",Malik,DEM,TX,2,O,C00661587,SILKY FOR CONGRESS,19053.94,NA,NA,NA,NA,NA,NA,NA,625.19,9.35,NA,NA,NA,NA,177.9,NA
1225,H8TX02166,"CRENSHAW, DANIEL",Crenshaw,REP,TX,2,I,C00660795,DAN CRENSHAW FOR CONGRESS,1854212.22,66906.73,NA,1840,95848.46,165090.89,NA,571825.81,111601.63,53184.1,26620.39,NA,NA,NA,2167.98,NA
1226,H8TX02174,"PARVIZIAN, HAMID",Parvizian,DEM,TX,2,O,C00663104,COMMITTEE TO ELECT HP,98555.23,NA,NA,NA,NA,NA,NA,34500,NA,NA,NA,NA,NA,NA,3500,NA
1227,H8TX02182,"HAVENS, JONATHAN MR.",Havens,REP,TX,2,O,C00662551,JONATHAN HAVENS FOR CONGRESS,162661.37,150295.54,5820,NA,147.91,NA,NA,35246.02,NA,32617.12,NA,NA,NA,55703,1215.5,400
1228,H8TX02190,"LURIE, JUSTIN LEONARD",Lurie,REP,TX,2,O,C00662452,LURIE FOR CONGRESS,12887.82,805.11,NA,NA,227.71,NA,81.46,NA,95,NA,NA,1317.98,NA,NA,66.75,NA
1229,H8TX02208,"SPIERS, JON P DR",Spiers,REP,TX,2,O,C00662775,DR JON SPIERS FOR CONGRESS,54702.22,900,NA,NA,NA,NA,NA,21593.67,237.77,NA,NA,NA,NA,NA,NA,NA
1230,H8TX02232,"CUBBLER, SCOTT RALSTON MR.",Cubbler,IND,TX,2,C,C00683375,CUBBLER FOR CONGRESS,32951.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,H8TX03099,"BURCH, LORIE",Burch,DEM,TX,3,C,C00647057,LORIE BURCH FOR CONGRESS,313974.34,45081.17,NA,3500,19095.87,NA,95.88,3500,13130.43,29810.48,633.56,9695.83,250,NA,1000,NA
1232,H8TX03107,"JOHNSON, SAMUEL H.",Johnson,DEM,TX,3,O,C00647693,SAM JOHNSON FOR CONGRESS,69919.54,599.43,NA,NA,23050,NA,NA,30500,2050,10627.7,NA,NA,NA,NA,NA,NA
1233,H8TX03115,"YHAP, MEDRICK",Yhap,DEM,TX,3,O,C00650218,MEDRICK YHAP FOR CONGRESS,6384.25,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA
1234,H8TX03123,"TAYLOR, NICHOLAS V.",Taylor,REP,TX,3,I,C00653634,VAN TAYLOR CAMPAIGN,4475593.89,37848.43,NA,237532.3,NA,14624.66,323.87,829884.15,NA,5957.71,11526.6,NA,NA,NA,NA,NA
1235,H8TX03149,"NIEDERKORN, DAVID",Niederkorn,REP,TX,3,O,C00661132,NIEDERKORN FOR CONGRESS DBA DC4TX3,45548.45,772.75,NA,NA,NA,NA,NA,485,NA,NA,406.92,NA,NA,NA,NA,NA
1236,H8TX04162,"KRANTZ, CATHERINE",Krantz,DEM,TX,4,C,C00659813,CATHERINE KRANTZ FOR CONGRESS,21321.42,951.99,NA,NA,94,NA,NA,NA,188.03,32,NA,NA,NA,NA,NA,NA
1237,H8TX04170,"BETHEL JR, LANDER LOUIS",Bethel Jr,DEM,TX,4,C,C00663807,BETHEL4CONGRESS,18755.16,3506,NA,NA,NA,NA,441.25,NA,NA,NA,94,NA,1568,1938,NA,NA
1238,H8TX05086,"WOOD, DANNY EUGENE JR",Wood,DEM,TX,5,O,C00636860,DAN WOOD FOR CONGRESS,108332.05,255.64,NA,NA,1627.81,33573.39,843.81,12323.52,2162.6,1495.26,NA,NA,NA,NA,1072.39,255.64
1239,H8TX05094,"SHEETS, KENNETH",Sheets,REP,TX,5,O,C00659920,KENNETH SHEETS FOR CONGRESS,200491.05,21442.41,NA,NA,22550.58,NA,NA,59208.5,300,58598,NA,1942.05,NA,NA,NA,NA
1240,H8TX05102,"CAMPBELL, DANIEL C MR.",Campbell,REP,TX,5,O,C00661017,DANNY CAMPBELL FOR US HOUSE,1502.17,1502.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,H8TX05110,"DEEN, SAM ALAN",Deen,REP,TX,5,O,C00661181,SAM DEEN FOR CONGRESS,79392.42,NA,NA,NA,NA,NA,NA,2500,227.33,38982.81,NA,NA,NA,NA,NA,NA
1242,H8TX05128,"POUNDS, BUNNI",Pounds,REP,TX,5,O,C00661595,BUNNI POUNDS FOR CONGRESS,1044503.78,92865.47,63050,NA,5500,110228.07,NA,59675.5,NA,325225.79,NA,NA,NA,NA,379.94,NA
1243,H8TX05136,"WRIGHT, JASON",Wright,REP,TX,5,O,C00663005,JASON WRIGHT FOR CONGRESS,147479.87,NA,NA,NA,NA,NA,NA,47326.28,NA,9319.64,3233.98,NA,NA,NA,NA,NA
1244,H8TX05144,"GOODEN, LANCE",Gooden,REP,TX,5,I,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,981605.08,NA,NA,NA,107751.12,15198.96,NA,22500,6976.54,256897.01,42441.16,NA,NA,NA,NA,NA
1245,H8TX06183,"SANCHEZ, JANA LYNNE MS",Sanchez,DEM,TX,6,O,C00631978,JANA LYNNE SANCHEZ FOR US CONGRESS,702857.99,46228.05,2500,45126.32,46267.92,20563.96,NA,31324.95,4639.43,2881.75,557.12,NA,696,NA,NA,NA
1246,H8TX06191,"DUNCAN, JOHN WESLEY",Duncan,DEM,TX,6,O,C00633370,JOHN W. DUNCAN FOR CONGRESS,35864.83,254.99,NA,NA,2316.71,2925,NA,2000,712.11,10392.62,NA,NA,NA,NA,261.71,NA
1247,H8TX06217,"SHOCKLEE, LEVII",Shocklee,DEM,TX,6,O,C00651133,SHOCKLEE FOR CONGRESS COMMITTEE,9665.28,NA,NA,NA,NA,NA,1268.57,NA,NA,NA,NA,NA,NA,NA,207.49,NA
1248,H8TX06225,"MITCHELL, MONTE MARK DR.",Mitchell,REP,TX,6,O,C00661694,MITCHELL FOR CONGRESS,29698.48,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,400.81,NA,NA,NA,NA
1249,H8TX06233,"WRIGHT, RON",Wright,REP,TX,6,I,C00662171,RON WRIGHT FOR CONGRESS,704828.8,NA,117290,7506.39,56673.03,NA,8827.39,58578.7,9514.18,80551.64,11744.57,NA,NA,NA,28,NA
1250,H8TX06241,"DANDRIDGE, JACQUES MR. JR",Dandridge,REP,TX,6,O,C00663138,SHAWN DANDRIDGE FOR CONGRESS,4138.71,234.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.49,NA,NA,NA,NA
1251,H8TX06258,"DUBBERLY, SHANNON MICHAEL",Dubberly,REP,TX,6,O,C00662494,SHANNON DUBBERLY FOR CONGRESS,114224.91,NA,6277,NA,5179,NA,NA,28114.75,350,19203.63,NA,NA,NA,NA,NA,NA
1252,H8TX06266,"ELLZEY, JOHN KEVIN",Ellzey,REP,TX,6,O,C00662932,TEXANS FOR JAKE ELLZEY,350554.99,1003.43,14602.84,NA,25873.21,NA,NA,12625,625,147772.55,NA,NA,NA,NA,5375,NA
1253,H8TX06340,"RATTERREE, TROY",Ratterree,REP,TX,6,O,C00664771,BIG TROY 2018 FOR CONGRESS,52593.65,58467.92,NA,NA,NA,2298,NA,NA,NA,NA,NA,NA,34209,NA,NA,NA
1254,H8TX07082,"BALAT, DAVID",Balat,REP,TX,2,O,C00632943,DAVID BALAT FOR CONGRESS,178216.5,NA,NA,NA,1113.31,NA,NA,59548,2061.53,918.99,1130.99,NA,NA,NA,9636,NA
1255,H8TX07090,"BUTLER, JOSHUA A",Butler,DEM,TX,7,C,C00635045,POLITICAL JAB - JOSHUA A. BUTLER,52213.57,1385,NA,NA,NA,NA,NA,NA,1271.7,11810.92,NA,NA,NA,NA,215.7,NA
1256,H8TX07108,"KERNER, DEBRA",Kerner,DEM,TX,7,C,C00635086,DEBRA KERNER FOR CONGRESS,17813.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,H8TX07116,"MOSER, LAURA",Moser,DEM,TX,7,C,C00638726,MOSER FOR CONGRESS,1745535.02,413792.2,48900,20880.01,10930,683082.47,NA,187776.09,12674.09,138102.3,24326.53,NA,NA,110971.33,NA,NA
1258,H8TX07124,"TRIANTAPHYLLIS, ALEXANDER",Triantaphyllis,DEM,TX,7,C,C00639187,ALEX T FOR CONGRESS,1150571.33,14047,NA,61300,NA,170584.57,NA,8850,2544.2,298001.83,7678.8,NA,NA,NA,NA,NA
1259,H8TX07132,"WESTIN, JASON",Westin,DEM,TX,7,C,C00639286,JASON WESTIN FOR CONGRESS,742572.77,188.84,NA,32500,13150,108489.24,103073.81,162553.05,1560.48,887.55,256.4,NA,NA,NA,10630,NA
1260,H8TX07140,"FLETCHER, ELIZABETH",Fletcher,DEM,TX,7,I,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS,6370390.21,4506,50600,201537.97,27509.01,654864.7,177364.5,196632.45,8725.55,40805.55,27763.19,NA,NA,NA,184,NA
1261,H8TX07165,"SANCHEZ, IVAN",Sanchez,DEM,TX,7,C,C00667998,IVAN SANCHEZ FOR CONGRESS COMMITTEE,63344.86,11598,NA,NA,NA,NA,12135.95,NA,1111.43,NA,305.08,NA,NA,NA,NA,NA
